Dataset,Att,Measure,Acc,SP,EO,PP
S4B3_2,Y,mean,0.8084,-0.3177653247527235,-0.1613974067104491,0.0202615783869574
S4B3_2,Y,std,0.0120295931398825,0.0267155580521841,0.044215981945787,0.0540140672758327
S4B3_3,Y,mean,0.8082,-0.3181602780835096,-0.1626764194597136,0.0205699275330675
S4B3_3,Y,std,0.0119424546146184,0.0264342468501152,0.0436263099257912,0.0540894402825056
S4B3_4,Y,mean,0.8080999999999999,-0.3183391667974676,-0.1631169670544113,0.0205621396214705
S4B3_4,Y,std,0.0119019139450575,0.0262013232304216,0.0415432230789398,0.053605335270526
S4B4_0,Y,mean,0.8093,-0.3209964682655963,-0.1632643573288738,0.0197255003563442
S4B4_0,Y,std,0.0119540788018148,0.0264640009948625,0.0428433087509098,0.0527072000384384
S4B4_1,Y,mean,0.8093,-0.3209964682655963,-0.1632643573288738,0.0197255003563442
S4B4_1,Y,std,0.0119540788018148,0.0264640009948625,0.0428433087509098,0.0527072000384384
S4B4_2,Y,mean,0.8093,-0.3209964682655963,-0.1632643573288738,0.0197255003563442
S4B4_2,Y,std,0.0119540788018148,0.0264640009948625,0.0428433087509098,0.0527072000384384
S4B4_3,Y,mean,0.8093,-0.3209964682655963,-0.1632643573288738,0.0197255003563442
S4B4_3,Y,std,0.0119540788018148,0.0264640009948625,0.0428433087509098,0.0527072000384384
S4B4_4,Y,mean,0.8093,-0.3209964682655963,-0.1632643573288738,0.0197255003563442
S4B4_4,Y,std,0.0119540788018148,0.0264640009948625,0.0428433087509098,0.0527072000384384
S4C0,Y,mean,0.5832,0.3203567402051468,0.3000962363431295,0.1149983310780889
S4C0,Y,std,0.0297575387273731,0.2230440772353051,0.2171064455732559,0.0915324857719026
S4C1,Y,mean,0.6231,-0.1123133074792712,-0.1140820867493202,0.0193260236018305
S4C1,Y,std,0.0267973879324086,0.2105548066145607,0.2259392496590094,0.1016827660823101
S4C10,Y,mean,0.4836,0.1696505887248535,0.0961489979956084,0.2797812617728251
S4C10,Y,std,0.0643535374146423,0.4081424653494228,0.3922009935113247,0.2320643487130019
S4C11,Y,mean,0.5058,0.1228067228365726,0.0387005108644276,0.2266704884446807
S4C11,Y,std,0.0903263219911253,0.5501915359941241,0.5351102079489545,0.309915751986875
S4C2,Y,mean,0.6096999999999999,-0.0868618885624561,-0.0603105912769517,0.0918019923247825
S4C2,Y,std,0.0255388592801897,0.2940425572741014,0.2830415508233634,0.1092840465641955
S4C3,Y,mean,0.6098000000000001,-0.37919511268795,-0.4449464563244613,0.1360050641530595
S4C3,Y,std,0.0385365627251142,0.3112794826153569,0.3030835249579046,0.2906736820463523
S4C4,Y,mean,0.6211,-0.4584048098076304,-0.5186931596354947,0.0110565707133631
S4C4,Y,std,0.0541591276804853,0.2667696268952501,0.2769411862942028,0.1918698000649967
S4C5,Y,mean,0.5111000000000001,0.1959881121903258,0.0451439948739852,0.4621715187886805
S4C5,Y,std,0.0741371851517322,0.3593806629285855,0.3398198577868184,0.13978766309165
S4C6,Y,mean,0.4838,0.168771410963973,0.0924990608308565,0.2714284577777874
S4C6,Y,std,0.0635973444588861,0.4104085579440347,0.3970281989559024,0.2290077656332885
S4C7,Y,mean,0.4660999999999999,0.3152852555188907,0.2276163080227098,0.3621425768001215
S4C7,Y,std,0.0126442784601485,0.2068709586479459,0.1787118433784559,0.056334742466585
S4C8,Y,mean,0.4676,0.2756318946662766,0.1942861980788797,0.3538979683737624
S4C8,Y,std,0.0149755356053353,0.196543732783272,0.1736617820976844,0.0540265080027737
S4C9,Y,mean,0.4833999999999999,0.284375027737248,0.1934090027622599,0.3124856755875585
S4C9,Y,std,0.0573530973686493,0.4763851187988318,0.439983330665372,0.2574273197221297
S4D0_0,Y,mean,0.8489836350750595,-0.0106237193862759,0.0248765038316613,0.0064536172391762
S4D0_0,Y,std,0.0108588303965161,0.0209600710811203,0.0364703335148819,0.0427053994558717
S4D0_1,Y,mean,0.849006620291024,0.008297307804283,0.036354747824582,0.0012150638824909
S4D0_1,Y,std,0.0198222343832393,0.0574151194126365,0.1084003903712685,0.097292144326422
S4D0_2,Y,mean,0.8477827655310621,-0.0625405909234513,0.0320549134573779,0.032381808534927
S4D0_2,Y,std,0.0137322359101836,0.1865543967721969,0.3791254673856936,0.3633945321718384
S4D0_3,Y,mean,0.8432043876160188,-0.0712720702222496,-0.0417406167813776,-0.0920598768253173
S4D0_3,Y,std,0.0156933200197696,0.4623357284439981,0.4844501420296951,0.1553057884831986
S4D1_0,Y,mean,0.8515224892439633,-0.1671700151714039,-0.055914102953796,0.0257861148628404
S4D1_0,Y,std,0.0092681312586798,0.0193778499370991,0.057256607306382,0.0508336596146296
S4D1_1,Y,mean,0.8477262492858824,-0.1455893368423969,-0.0468124677811556,0.0241179725871593
S4D1_1,Y,std,0.0204200639506952,0.0782430545920269,0.1833550263223789,0.1272889151351742
S4D1_2,Y,mean,0.8501855711422845,-0.2358037140257236,0.0318050264402882,0.0167754996280903
S4D1_2,Y,std,0.0133040940344179,0.2124948168911878,0.4442256846605754,0.3428512797061274
S4D1_3,Y,mean,0.8442108294930876,-0.2801109652453551,0.1919642857142857,-0.1413965266127514
S4D1_3,Y,std,0.0165518358123666,0.3379940254390846,,0.0276074066369195
S4D2_0,Y,mean,0.8571403260099221,-0.2374417709291272,-0.0726776400668088,0.0405077760228313
S4D2_0,Y,std,0.0131527847343325,0.0288250360593334,0.051600102482254,0.0467296586017678
S4D2_1,Y,mean,0.84955875928353,-0.2094777316804688,-0.1052596813020093,0.0359394515803385
S4D2_1,Y,std,0.0175103999135355,0.0939749987985773,0.2258588258789997,0.1454938672568243
S4D2_2,Y,mean,0.8501855711422845,-0.2608037140257235,-0.0166953298528654,0.0667754996280903
S4D2_2,Y,std,0.013135320414002,0.1806795083638909,0.4922406958765749,0.4282963832396106
S4D2_3,Y,mean,0.8462237132472253,-0.4068771167037816,,-0.1394800297273957
S4D2_3,Y,std,0.0161122423334641,0.0291306649477018,,0.0264326664451818
S4D3_0,Y,mean,0.8543321235029243,-0.2586999338235826,-0.0905198553469019,0.0516283895001917
S4D3_0,Y,std,0.010206178716926,0.0349407071164416,0.0633397253353745,0.0444773359080954
S4D3_1,Y,mean,0.849558423228148,-0.222374068915747,-0.0905834139551707,0.0227773677914381
S4D3_1,Y,std,0.0156470520233598,0.0728654418294756,0.1965419351604799,0.1558445888797366
S4D3_2,Y,mean,0.8501855711422845,-0.2760954645287417,-0.2679648100065389,0.0666133183445193
S4D3_2,Y,std,0.0130667912414269,0.1807070245818766,0.553636454627328,0.428427321383657
S4D3_3,Y,mean,0.8462237132472253,-0.4068771167037816,,-0.1394800297273957
S4D3_3,Y,std,0.0161122423334641,0.0291306649477018,,0.0264326664451818
S4D4_0,Y,mean,0.854064385885789,-0.2589023629733801,-0.0876615674279162,0.0512669437170592
S4D4_0,Y,std,0.0105347686138353,0.0347768562209766,0.0613614795835435,0.0439938155727927
S4D4_1,Y,mean,0.8493752730449978,-0.222374068915747,-0.0902441013840985,0.0227773677914381
S4D4_1,Y,std,0.0155108982733356,0.0728654418294756,0.1966624110519208,0.1558445888797366
S4D4_2,Y,mean,0.8501855711422845,-0.2760954645287417,-0.2679648100065389,0.0666133183445193
S4D4_2,Y,std,0.0130667912414269,0.1807070245818766,0.553636454627328,0.428427321383657
S4D4_3,Y,mean,0.8462237132472253,-0.4068771167037816,,-0.1394800297273957
S4D4_3,Y,std,0.0161122423334641,0.0291306649477018,,0.0264326664451818
S4E0_0,Y,mean,0.8532,-0.0197365873415884,0.0262119752407493,-0.0022673314546773
S4E0_0,Y,std,0.0108607345771617,0.0240613051448385,0.041489380184242,0.0293394855533261
S4E0_1,Y,mean,0.8549000000000001,-0.1356213788292292,-0.0157952040059022,0.0225017253442674
S4E0_1,Y,std,0.0095736908011255,0.021187641598256,0.0406815007065086,0.0360230759452632
S4E0_2,Y,mean,0.8554999999999999,-0.2840515662167487,-0.086993827404957,0.0257992856293569
S4E0_2,Y,std,0.0120669429065986,0.0204469067310869,0.0368526392765031,0.0237192007235379
S4E0_3,Y,mean,0.8788,-0.5184971158572613,-0.1566593267778892,0.0485196869012663
S4E0_3,Y,std,0.0143279059491919,0.0304308475140172,0.0392429331101178,0.031586283777332
S4E0_4,Y,mean,0.9064,-0.7051074268387294,-0.2257929518868605,0.0889976367211334
S4E0_4,Y,std,0.00661983551323,0.027541339924544,0.0549682190312194,0.036713627078625
S4E1_0,Y,mean,0.8497999999999999,-0.1882357066057901,-0.0545320360354138,0.0214120545792668
S4E1_0,Y,std,0.0073756355658343,0.0256068487400446,0.0421193427373121,0.0340689207991367
S4E1_1,Y,mean,0.8607999999999999,-0.3271013013889485,-0.1158656429845848,0.0274241787034895
S4E1_1,Y,std,0.0133233295805182,0.0273616386704157,0.0513329068372012,0.0299455584597134
S4E1_2,Y,mean,0.8698,-0.4429282928400724,-0.1466120267436468,0.0367805633000791
S4E1_2,Y,std,0.0144744986480054,0.035307355764889,0.0470700449318544,0.0354433489803514
S4E1_3,Y,mean,0.8968,-0.6328817585376113,-0.1918746188646896,0.0825664956933925
S4E1_3,Y,std,0.0109524223601701,0.0314695631807802,0.0618492351658185,0.0413405765018912
S4E1_4,Y,mean,0.9246,-0.7962439078357748,-0.2277202715286743,0.1046290401930172
S4E1_4,Y,std,0.0073514926677814,0.0207167971255123,0.0707821341317279,0.0423964061019908
S4E2_0,Y,mean,0.8516,-0.2697190648717727,-0.0847964600382852,0.0293752011224118
S4E2_0,Y,std,0.0105851048386137,0.0246557886897119,0.0409867069842714,0.0363406302670755
S4E2_1,Y,mean,0.8635000000000002,-0.4017069407533061,-0.1446945339530177,0.033472122656015
S4E2_1,Y,std,0.0117497044880097,0.0313259762014979,0.0556460238568305,0.0443360914724235
S4E2_2,Y,mean,0.8775999999999999,-0.5150862367883097,-0.1804732793748385,0.0399458838115045
S4E2_2,Y,std,0.0143928994839662,0.0349493958716322,0.0745895619226143,0.0429438140265902
S4E2_3,Y,mean,0.9054,-0.6773212801141613,-0.1727377772758784,0.0729782349164742
S4E2_3,Y,std,0.0071987653262363,0.0245259570981398,0.0522002024823114,0.0536198437708343
S4E2_4,Y,mean,0.9331000000000002,-0.828709288852721,-0.2403110051021721,0.1378143192082633
S4E2_4,Y,std,0.0047010637094172,0.0163901588949819,0.0398565185911844,0.0549804847803906
S4E3_0,Y,mean,0.8543000000000001,-0.3003524011097965,-0.1013745918576575,0.0358196279467022
S4E3_0,Y,std,0.0127545198960124,0.027241805259773,0.0359656081240887,0.0299296202504714
S4E3_1,Y,mean,0.8642,-0.4238332636451261,-0.1504366101804396,0.0407948944303095
S4E3_1,Y,std,0.0134313067123046,0.0313915142522577,0.0437951506772834,0.0382206341555433
S4E3_2,Y,mean,0.8809000000000001,-0.5325454987433957,-0.1767347756572391,0.0468074103231834
S4E3_2,Y,std,0.0144256715614906,0.0333775222876031,0.0623962940490629,0.0340773971945158
S4E3_3,Y,mean,0.9098,-0.6977125762469785,-0.1781553531035948,0.0686272398293522
S4E3_3,Y,std,0.0081894240741743,0.0218902220059232,0.0603544894307375,0.053472385634739
S4E3_4,Y,mean,0.9374,-0.8391133325110282,-0.2251477824844174,0.1281822299540525
S4E3_4,Y,std,0.0052110992655633,0.0143271323874418,0.0460012864878219,0.0400999760802569
S4E4_0,Y,mean,0.8547,-0.3023624903372241,-0.1006265115767617,0.0345256401055068
S4E4_0,Y,std,0.0120466685113446,0.0277409653034634,0.0367608708847502,0.0332913594439944
S4E4_1,Y,mean,0.8641,-0.4242442361760419,-0.1494067503347613,0.0400005689021833
S4E4_1,Y,std,0.0138279105837111,0.0302709274180586,0.0456119297902297,0.0396294877820561
S4E4_2,Y,mean,0.8808999999999999,-0.5331486061978594,-0.1787105393732343,0.0487751849941623
S4E4_2,Y,std,0.0150366219610656,0.0333440413763856,0.0649777751567515,0.0320235944686565
S4E4_3,Y,mean,0.9095,-0.6981154621094947,-0.1806838448190455,0.0722236733758191
S4E4_3,Y,std,0.0081683671698952,0.0217991347378291,0.0600910817848877,0.0527269030388293
S4E4_4,Y,mean,0.9374999999999998,-0.8395154642939738,-0.2252653929223437,0.1270637123567387
S4E4_4,Y,std,0.0052757305971147,0.014507348032962,0.0479257485691184,0.0414134563830648
S4F0_0,Y,mean,0.8398139870223502,-0.078852170742832,-0.04905293143043,0.0428924130969903
S4F0_0,Y,std,0.0111182589320803,0.0206721010568858,0.0303307969577583,0.0266075756870685
S4F0_1,Y,mean,0.8232193257328266,-0.2370282081734512,-0.2123223997163482,0.1298804713049038
S4F0_1,Y,std,0.0132782859736945,0.035210868755285,0.0337751950725527,0.0630591883739021
S4F0_2,Y,mean,0.8247730673138184,-0.3718177928105371,-0.4122764385850229,0.220754273211048
S4F0_2,Y,std,0.0148725711023546,0.0377814515248716,0.0805987935916808,0.1241715139643365
S4F0_3,Y,mean,0.8481507888276925,-0.4379205828269339,-0.5753087497112102,0.33401324530521
S4F0_3,Y,std,0.0129261352600718,0.0413812738924124,0.1338113916496643,0.1660497732682153
S4F1_0,Y,mean,0.8374945371859577,-0.2672069630349674,-0.1317105956659199,0.077035540298012
S4F1_0,Y,std,0.0137074224725261,0.0267388816654285,0.04736181850478,0.0267646241329413
S4F1_1,Y,mean,0.8387784185612375,-0.4583311563477286,-0.4272996293124366,0.2117779611547137
S4F1_1,Y,std,0.0176433935388185,0.0341911101128296,0.0482784180590145,0.1114803890263056
S4F1_2,Y,mean,0.8575447959395515,-0.5544479089029857,-0.6746423085653195,0.2460330670227315
S4F1_2,Y,std,0.0136503227948612,0.0248114851369111,0.0538853531326023,0.2433745103450249
S4F1_3,Y,mean,0.8623793550609863,-0.5375120606570076,-0.8201537024233941,-0.1271258989865936
S4F1_3,Y,std,0.011869428630211,0.0294500614690932,0.0167782443042605,0.0218549278193679
S4F2_0,Y,mean,0.8429676667960735,-0.3637972890913095,-0.2074157090354889,0.0958633900129483
S4F2_0,Y,std,0.0090823948514143,0.0204583892100418,0.0397116430635841,0.0311048563734048
S4F2_1,Y,mean,0.8447856245971954,-0.5540793224269734,-0.6227975739720675,0.3300558607694909
S4F2_1,Y,std,0.0145575075581961,0.0227972024712526,0.0468977498540482,0.1259177861110798
S4F2_2,Y,mean,0.869450708359284,-0.6036786433397912,-0.8116461970414915,0.3951066757789104
S4F2_2,Y,std,0.0157813776530773,0.0216555235897542,0.0473515165985533,0.4082980700323527
S4F2_3,Y,mean,0.8691809303238094,-0.5662432603722927,-0.8326938259292016,-0.128133172393363
S4F2_3,Y,std,0.0091536296309956,0.0313205389711333,0.0151142629726323,0.0216314549492501
S4F3_0,Y,mean,0.8452843436304143,-0.3880473093003214,-0.2164754174338165,0.1131074686589678
S4F3_0,Y,std,0.0105310621852558,0.019365707846155,0.0426336616654227,0.0336246570485079
S4F3_1,Y,mean,0.8489121496988687,-0.5862443017519402,-0.7061362719327867,0.4246512159866425
S4F3_1,Y,std,0.0140801679359595,0.0170059934029002,0.0588213810036239,0.157244884595115
S4F3_2,Y,mean,0.8749343183786842,-0.6180630150445048,-0.8565444897127732,-0.0215641276253129
S4F3_2,Y,std,0.0133333189671461,0.0166687589446973,0.0222635897983308,0.3182079841305477
S4F3_3,Y,mean,0.8705717266162953,-0.5732846655691389,-0.8309419106541668,-0.1269316572788499
S4F3_3,Y,std,0.0094200055962649,0.0289391875946104,0.0106681072604424,0.021221686528319
S4F4_0,Y,mean,0.8453901613887194,-0.3886834578330699,-0.2164858521682953,0.1164538580248341
S4F4_0,Y,std,0.0095576150301501,0.0197024987116303,0.0436716509443709,0.0316209413622902
S4F4_1,Y,mean,0.8489122885970175,-0.5868148850148313,-0.7094535656523361,0.4334145849705997
S4F4_1,Y,std,0.0140236507099987,0.0170449914841528,0.0600483981993436,0.1577416547800684
S4F4_2,Y,mean,0.8750681871872518,-0.6180630150445048,-0.8562839882474524,-0.0215641276253129
S4F4_2,Y,std,0.0135383403074832,0.0166687589446973,0.0221364274105288,0.3182079841305477
S4F4_3,Y,mean,0.8701068518190649,-0.5748685913462153,-0.8323197653746828,-0.1283736185690404
S4F4_3,Y,std,0.0105518311391795,0.0272806135041443,0.0099593437093324,0.022379515327365
